claim_nb,exposure,driv_age,veh_age,bonus_malus,log_density,area,brand_b13
0,1.0000,0.262657,-0.002408,-0.633074,-0.321281,-0.212150,0
1,1.0000,-0.023647,1.088058,-0.633074,-0.918310,-0.934363,0
0,1.0000,0.692114,-0.547641,-0.633074,0.337709,0.510063,0
0,0.0300,1.336299,-0.365897,-0.633074,-0.596407,-0.212150,0
0,1.0000,1.837331,1.633291,-0.633074,-0.523809,-0.212150,0
0,1.0000,1.479451,0.179336,-0.633074,-1.044616,-0.934363,0
0,0.6000,0.548962,0.906314,-0.633074,-0.359221,-0.212150,0
0,1.0000,0.763690,-0.184152,-0.127285,-0.725498,-0.212150,0
0,0.4600,0.835266,-0.911130,-0.127285,-0.174933,-0.212150,0
0,0.6900,1.407875,-0.547641,-0.633074,0.390872,0.510063,0
0,0.2400,-0.667832,0.724569,-0.569850,1.286304,1.232275,0
0,0.4300,-0.238375,-0.365897,-0.633074,-1.821840,-1.656575,0
0,1.0000,-0.166799,-0.729386,-0.633074,0.869869,1.232275,0
0,1.0000,1.479451,-1.092874,-0.633074,-1.541854,-1.656575,0
0,0.2700,0.334233,-0.547641,-0.633074,-0.160302,-0.212150,0
0,1.0000,-0.238375,0.179336,-0.633074,0.246870,0.510063,0
0,1.0000,-0.667832,-0.002408,-0.633074,-0.534634,-0.212150,0
0,1.0000,2.481516,-0.365897,-0.633074,1.138492,1.232275,1
0,1.0000,-0.381527,-0.911130,-0.633074,0.424979,0.510063,0
0,0.2200,-0.309951,-0.365897,-0.633074,-1.711335,-1.656575,0
0,0.5500,1.407875,-0.547641,-0.633074,-1.149305,-1.656575,0
0,0.3200,-0.309951,1.088058,-0.633074,-0.657048,-0.212150,0
0,0.7500,1.121570,-0.911130,-0.633074,0.885014,1.232275,0
0,1.0000,0.692114,1.815036,1.895872,1.242394,1.232275,0
0,0.9500,0.477386,1.269803,-0.633074,0.099886,-0.212150,0
0,1.0000,-0.810984,0.542825,-0.633074,-0.456777,-0.212150,0
0,0.3600,0.334233,-0.365897,-0.633074,-0.100633,-0.212150,0
0,0.6700,-0.810984,0.179336,-0.633074,-0.741386,-0.934363,0
0,1.0000,2.409940,-0.547641,-0.633074,-0.154917,-0.212150,0
1,1.0000,-0.309951,0.724569,-0.633074,0.582867,0.510063,0
0,1.0000,-0.453103,0.906314,-0.569850,1.138492,1.232275,0
0,0.9100,0.119505,-0.911130,0.125610,0.008358,-0.212150,0
0,0.4100,0.620538,0.542825,-0.633074,-0.417337,-0.212150,0
0,0.2300,0.548962,-0.547641,-0.633074,-0.798056,-0.934363,0
0,1.0000,1.694179,-0.184152,-0.633074,-1.782400,-1.656575,0
0,0.5500,-0.381527,1.269803,-0.633074,0.109752,-0.212150,0
0,1.0000,0.620538,0.906314,0.821070,-0.331137,-0.212150,0
0,1.0000,1.407875,1.088058,-0.633074,1.020952,1.232275,0
0,1.0000,1.049994,-0.911130,-0.633074,-1.679070,-1.656575,0
0,1.0000,2.553092,-0.547641,-0.316956,-1.185197,-1.656575,0
0,0.2300,-0.810984,-0.729386,-0.633074,-0.710071,-0.212150,0
0,1.0000,2.409940,1.269803,-0.633074,2.243436,1.954488,0
0,1.0000,1.407875,1.088058,-0.633074,-0.531001,-0.212150,0
0,1.0000,0.262657,-0.002408,-0.633074,1.242394,1.232275,0
0,1.0000,0.334233,-0.547641,-0.633074,0.640768,0.510063,0
0,1.0000,-0.810984,0.724569,-0.633074,-1.566612,-1.656575,0
0,1.0000,-0.954136,-0.002408,-0.633074,-0.613040,-0.212150,0
0,0.7500,0.692114,0.542825,-0.064061,-0.617280,-0.212150,0
0,0.7400,0.906842,-0.184152,0.125610,0.605592,0.510063,0
0,0.3100,-0.882560,0.179336,-0.633074,0.194885,0.510063,0
0,0.4600,1.049994,0.906314,-0.633074,-1.073918,-0.934363,0
0,1.0000,-0.954136,1.451547,1.263635,-1.432863,-1.656575,0
0,0.5000,-0.810984,1.815036,-0.380180,-0.910866,-0.934363,0
0,1.0000,-0.954136,0.179336,1.263635,-0.006296,-0.212150,0
0,1.0000,1.765755,-1.092874,-0.633074,0.634321,0.510063,0
0,0.0200,0.047929,0.179336,-0.633074,1.242394,1.232275,0
0,0.2000,-0.810984,1.451547,-0.380180,-1.126655,-1.656575,0
0,0.8500,-0.810984,0.906314,0.757846,-1.161002,-1.656575,0
0,0.7400,-0.667832,-0.729386,-0.569850,0.634321,0.510063,0
0,0.1000,-0.524680,1.451547,0.504951,-1.518197,-1.656575,0
0,0.8300,0.692114,-0.547641,-0.633074,1.242394,1.232275,0
0,0.0300,-0.596256,-0.547641,-0.633074,0.032758,-0.212150,0
0,1.0000,2.123635,-0.365897,-0.633074,0.634321,0.510063,0
0,0.1200,-0.524680,-0.002408,-0.633074,-1.035196,-0.934363,0
0,1.0000,1.121570,0.361081,-0.633074,-0.705026,-0.212150,0
0,0.5800,0.262657,-0.729386,-0.127285,-2.017543,-1.656575,0
0,0.6900,-0.166799,-1.092874,-0.633074,-0.949171,-0.934363,0
0,0.2900,0.262657,-0.184152,-0.633074,-1.619876,-1.656575,1
0,1.0000,-0.238375,-1.092874,-0.316956,1.138492,1.232275,0
0,1.0000,0.334233,1.633291,-0.633074,0.143420,0.510063,0
0,1.0000,0.262657,1.815036,-0.633074,-1.592578,-1.656575,0
0,0.3300,0.262657,0.361081,-0.633074,-0.377897,-0.212150,0
0,1.0000,0.119505,0.542825,-0.633074,-0.184287,-0.212150,0
0,0.1300,-0.596256,-0.184152,-0.633074,-0.070841,-0.212150,0
1,0.6400,3.054124,0.724569,-0.633074,-1.265177,-1.656575,0
0,0.7800,-0.954136,1.269803,-0.633074,-0.527393,-0.212150,0
0,1.0000,-1.025712,0.361081,-0.253732,1.631396,1.232275,0
0,1.0000,0.405810,-0.184152,-0.633074,1.135655,1.232275,0
0,1.0000,0.835266,-0.365897,-0.380180,-1.237160,-1.656575,0
0,0.1600,-1.168864,0.542825,-0.380180,1.704186,1.232275,0
1,0.2900,1.479451,2.542013,-0.633074,-1.394832,-1.656575,0
0,0.5400,1.264722,-0.365897,-0.633074,-1.376790,-1.656575,0
0,0.6700,2.052059,1.633291,0.125610,-0.453637,-0.212150,0
0,0.4900,1.049994,0.724569,-0.633074,-0.195733,-0.212150,0
0,1.0000,1.980483,-0.729386,-0.633074,-1.782400,-1.656575,0
0,1.0000,1.121570,0.724569,-0.633074,0.246870,0.510063,0
0,0.3600,-0.381527,-0.729386,-0.190509,-0.417337,-0.212150,0
0,1.0000,-0.238375,-0.365897,-0.633074,1.243944,1.232275,0
0,0.1600,2.052059,0.542825,-0.633074,-1.821840,-1.656575,0
0,1.0000,0.620538,0.179336,0.504951,0.340533,0.510063,0
1,1.0000,0.119505,-1.092874,-0.633074,-1.782400,-1.656575,0
0,1.0000,0.620538,-0.911130,-0.633074,2.243436,1.954488,0
0,1.0000,-1.168864,-0.729386,-0.380180,-1.223686,-1.656575,0
0,1.0000,1.264722,1.088058,-0.633074,-0.476015,-0.212150,0
0,1.0000,1.837331,-0.002408,-0.633074,-1.619876,-1.656575,0
0,0.6500,0.047929,0.179336,-0.633074,-1.044616,-0.934363,0
0,0.4700,1.336299,-0.365897,1.137188,-0.211387,-0.212150,0
0,1.0000,1.336299,-0.729386,-0.633074,0.689705,0.510063,0
0,0.5900,1.551027,0.179336,-0.190509,1.255422,1.232275,0
0,1.0000,-0.739408,0.179336,-0.633074,-1.432863,-1.656575,0
0,1.0000,-0.095223,0.179336,-0.633074,-1.541854,-1.656575,0
0,0.4700,-0.954136,0.179336,1.895872,1.185545,1.232275,0
0,1.0000,-0.453103,0.906314,-0.443403,0.885014,1.232275,0
0,1.0000,-1.168864,-0.365897,1.010741,0.445020,0.510063,0
0,0.7200,0.119505,0.542825,-0.316956,0.480271,0.510063,0
0,1.0000,-1.025712,-0.184152,-0.633074,-0.639006,-0.212150,0
0,1.0000,-0.381527,1.633291,-0.000838,1.209046,1.232275,0
0,0.7800,1.336299,-0.729386,-0.253732,-0.055806,-0.212150,0
0,1.0000,-0.166799,1.088058,-0.633074,-0.848182,-0.934363,1
0,1.0000,-0.739408,0.724569,-0.633074,-0.741386,-0.934363,0
0,1.0000,0.763690,0.361081,-0.633074,-0.643459,-0.212150,0
0,0.7400,0.405810,-0.184152,-0.633074,-1.452948,-1.656575,0
0,0.1600,1.551027,-0.547641,0.504951,-1.063971,-0.934363,1
0,1.0000,0.548962,1.269803,0.252057,-1.452948,-1.656575,0
0,0.5900,-0.954136,0.179336,-0.633074,1.335402,1.232275,0
0,0.2400,-0.739408,1.269803,-0.633074,-1.541854,-1.656575,0
0,1.0000,0.620538,-0.184152,-0.633074,0.077284,-0.212150,0
0,1.0000,0.191081,0.361081,-0.633074,0.354429,0.510063,0
0,0.3900,1.551027,0.361081,-0.633074,-1.432863,-1.656575,0
0,0.1100,-0.095223,0.179336,0.947517,-0.343719,-0.212150,0
0,0.5400,-0.238375,1.633291,-0.633074,-1.910746,-1.656575,0
0,0.3300,-1.097288,0.724569,1.010741,0.640768,0.510063,0
0,1.0000,1.479451,1.633291,-0.633074,-1.432863,-1.656575,0
0,1.0000,0.763690,-0.547641,0.062386,-0.160302,-0.212150,0
0,1.0000,1.551027,0.361081,-0.633074,-0.973550,-0.934363,0
0,0.4300,-0.524680,0.361081,-0.000838,0.348914,0.510063,0
0,1.0000,0.906842,1.088058,-0.633074,-1.541854,-1.656575,0
1,1.0000,1.049994,-0.184152,-0.633074,0.578384,0.510063,0
0,1.0000,-0.954136,0.906314,0.757846,-1.197720,-1.656575,0
0,0.5500,-1.240440,0.906314,-0.633074,1.651612,1.232275,0
0,1.0000,0.191081,1.633291,-0.569850,0.640768,0.510063,0
0,1.0000,-1.025712,1.088058,0.252057,-0.999101,-0.934363,0
0,1.0000,-0.810984,1.088058,-0.633074,-1.237160,-1.656575,0
0,1.0000,-0.166799,0.906314,-0.633074,-1.432863,-1.656575,0
0,1.0000,0.692114,-0.911130,-0.633074,-1.044616,-0.934363,0
0,0.3800,-0.739408,0.361081,-0.633074,-1.326066,-1.656575,0
0,1.0000,1.479451,0.179336,-0.633074,-1.518197,-1.656575,0
0,1.0000,0.763690,0.361081,-0.633074,-0.725498,-0.212150,0
0,1.0000,0.262657,1.088058,-0.633074,-0.949171,-0.934363,0
0,0.3000,1.622603,-0.729386,-0.633074,0.226332,0.510063,0
1,1.0000,0.620538,-0.729386,-0.633074,-0.613040,-0.212150,0
0,0.1900,0.620538,-0.547641,-0.633074,-0.757762,-0.934363,0
0,1.0000,-0.667832,0.724569,-0.633074,-1.394832,-1.656575,0
0,0.4100,-0.238375,-1.092874,-0.633074,-1.172962,-1.656575,0
0,0.0300,-1.240440,-0.184152,-0.190509,-0.154917,-0.212150,0
0,1.0000,-1.168864,0.542825,-0.190509,0.406647,0.510063,0
0,1.0000,2.624668,-0.547641,-0.633074,0.634321,0.510063,0
0,0.0200,-1.312016,1.451547,1.579753,-1.782400,-1.656575,0
0,1.0000,-0.739408,0.906314,-0.633074,-1.115681,-1.656575,0
0,1.0000,-0.882560,-0.729386,-0.316956,-1.044616,-0.934363,0
0,0.1200,0.191081,-0.547641,-0.633074,-0.359221,-0.212150,0
0,0.3600,1.193146,1.088058,-0.633074,-1.473821,-1.656575,0
0,0.4200,1.193146,0.179336,-0.633074,-1.172962,-1.656575,0
0,1.0000,0.262657,0.906314,-0.633074,-1.821840,-1.656575,0
0,0.2300,1.193146,0.724569,-0.633074,1.149536,1.232275,0
0,0.5200,0.262657,-0.365897,-0.633074,-1.821840,-1.656575,0
0,1.0000,0.906842,-0.002408,-0.633074,-1.821840,-1.656575,0
1,0.4100,-0.023647,-0.002408,-0.633074,-0.018594,-0.212150,0
0,0.0800,0.763690,-0.002408,0.757846,2.243436,1.954488,0
0,0.5200,0.047929,1.269803,-0.633074,1.016819,1.232275,0
0,1.0000,0.334233,-1.092874,-0.633074,-0.151357,-0.212150,0
0,1.0000,-1.168864,0.724569,-0.190509,-1.495547,-1.656575,0
0,0.2400,1.121570,0.179336,-0.633074,-1.250984,-1.656575,1
0,1.0000,0.405810,0.179336,-0.633074,0.640768,0.510063,0
0,1.0000,-0.954136,0.906314,-0.190509,0.921445,1.232275,0
0,0.5800,-1.383592,1.269803,0.252057,0.578384,0.510063,0
0,1.0000,-0.524680,1.269803,-0.380180,0.065612,-0.212150,0
0,0.8300,-0.882560,1.996780,0.504951,1.242394,1.232275,0
0,1.0000,0.548962,-0.547641,-0.633074,-0.311605,-0.212150,0
0,0.2000,0.262657,-0.729386,-0.633074,-1.115681,-1.656575,0
0,1.0000,-0.381527,0.724569,0.252057,1.676607,1.232275,0
0,1.0000,0.119505,0.724569,-0.633074,0.008358,-0.212150,0
0,0.5400,-0.238375,1.088058,-0.569850,-0.746789,-0.934363,0
0,0.7400,-0.882560,-0.184152,-0.000838,0.466005,0.510063,0
0,0.5000,-0.882560,-0.911130,-0.190509,-1.782400,-1.656575,0
0,0.2900,-0.166799,0.179336,1.895872,-1.342443,-1.656575,0
0,1.0000,1.407875,0.542825,-0.633074,0.242656,0.510063,0
0,0.0600,-1.025712,1.633291,0.757846,-2.449119,-1.656575,0
0,1.0000,-0.596256,-0.911130,-0.633074,-1.126655,-1.656575,0
0,1.0000,0.262657,-0.547641,-0.633074,0.634321,0.510063,0
0,1.0000,1.407875,-0.365897,-0.633074,0.492050,0.510063,0
0,1.0000,-0.166799,-0.547641,-0.633074,0.090960,-0.212150,0
0,1.0000,-0.381527,-0.911130,-0.633074,-0.608833,-0.212150,0
0,0.3200,0.477386,1.088058,-0.569850,1.272800,1.232275,0
0,0.0800,-1.168864,-0.547641,-0.569850,-1.294751,-1.656575,0
0,0.3900,0.692114,-0.547641,0.504951,1.676607,1.232275,0
0,0.4200,-0.524680,1.269803,-0.633074,-1.035196,-0.934363,0
1,0.4200,0.548962,-0.184152,-0.569850,0.490459,0.510063,0
0,1.0000,0.763690,-0.184152,-0.633074,-0.910866,-0.934363,0
0,1.0000,-0.739408,-0.365897,-0.633074,0.470986,0.510063,0
0,0.2200,-0.023647,0.906314,2.211990,-0.299751,-0.212150,0
0,0.7100,0.047929,0.361081,-0.633074,-0.489238,-0.212150,0
0,0.2600,0.262657,-0.911130,-0.633074,0.332732,0.510063,0
0,1.0000,-0.739408,1.088058,-0.380180,-0.981932,-0.934363,0
0,1.0000,0.047929,-0.365897,-0.633074,-1.745682,-1.656575,0
0,0.2200,0.477386,0.724569,-0.633074,1.676607,1.232275,0
0,1.0000,-1.025712,-0.365897,-0.190509,1.031049,1.232275,0
0,1.0000,-0.023647,0.179336,-0.633074,-0.786229,-0.934363,0
0,0.9400,-0.596256,0.179336,-0.633074,-0.768967,-0.934363,0
0,0.0600,-1.168864,1.269803,1.263635,0.337709,0.510063,0
0,1.0000,-0.667832,-1.092874,-0.633074,-0.639006,-0.212150,0
0,0.9600,0.334233,-0.002408,-0.633074,0.381830,0.510063,0
0,0.1600,1.336299,-0.365897,-0.633074,-0.786229,-0.934363,0
0,1.0000,1.193146,-0.002408,-0.633074,-0.472760,-0.212150,0
0,1.0000,-0.095223,-0.547641,-0.633074,0.692982,0.510063,0
0,1.0000,0.763690,-0.911130,-0.633074,-1.294751,-1.656575,0
0,1.0000,0.334233,0.542825,-0.633074,0.842900,0.510063,0
1,0.5800,-1.669897,0.361081,1.010741,-1.394832,-1.656575,0
0,1.0000,-0.238375,-0.729386,-0.633074,0.634321,0.510063,1
0,1.0000,0.548962,1.088058,-0.633074,0.000415,-0.212150,0
0,0.3300,-0.381527,-0.547641,0.125610,-0.730741,-0.212150,0
1,0.4800,-0.453103,-0.002408,-0.000838,0.634321,0.510063,0
0,0.7200,1.479451,-0.911130,1.579753,0.598703,0.510063,0
0,0.9000,0.620538,-0.911130,1.263635,0.309367,0.510063,0
0,0.1100,-0.524680,-0.184152,-0.633074,0.028979,-0.212150,0
0,0.8700,0.906842,-0.547641,-0.633074,0.570674,0.510063,0
0,0.8500,1.407875,1.088058,-0.633074,0.739864,0.510063,0
0,0.0200,0.191081,0.179336,-0.633074,-1.172962,-1.656575,0
0,1.0000,0.620538,-0.729386,-0.316956,-0.420269,-0.212150,0
0,0.9300,-0.309951,1.088058,-0.633074,-1.172962,-1.656575,0
0,0.2900,-0.095223,1.996780,-0.633074,-0.965299,-0.934363,0
0,0.2500,-0.667832,0.724569,2.211990,-0.254813,-0.212150,0
0,0.4900,0.047929,-0.911130,-0.633074,-0.211387,-0.212150,0
0,1.0000,-1.598321,-0.184152,1.579753,-0.710071,-0.212150,0
0,1.0000,1.121570,0.361081,-0.633074,0.090960,-0.212150,0
1,1.0000,-0.166799,-1.092874,-0.316956,-0.182403,-0.212150,0
0,1.0000,-0.882560,0.724569,-0.253732,1.706785,1.232275,0
0,0.0400,-1.813049,0.361081,2.211990,-1.197720,-1.656575,0
0,1.0000,0.548962,-0.729386,-0.633074,-0.903526,-0.934363,0
0,1.0000,-1.669897,-0.002408,1.010741,1.243944,1.232275,0
0,1.0000,-0.524680,-0.729386,-0.633074,-0.647950,-0.212150,0
0,1.0000,0.620538,-0.729386,1.263635,1.299126,1.232275,0
0,1.0000,0.334233,1.269803,1.010741,1.025830,1.232275,0
0,1.0000,0.620538,-0.729386,-0.633074,-1.452948,-1.656575,0
0,1.0000,0.191081,-1.092874,-0.633074,-0.592329,-0.212150,0
0,0.3000,-1.383592,1.269803,1.579753,-0.463113,-0.212150,0
0,0.2400,0.763690,1.269803,-0.380180,1.238631,1.232275,0
0,0.4100,-1.741473,0.906314,4.108699,-0.910866,-0.934363,0
0,0.5200,0.047929,1.088058,-0.633074,-0.564625,-0.212150,0
0,0.6300,-0.453103,-0.547641,-0.569850,-1.250984,-1.656575,0
0,0.2000,-1.240440,-1.274619,0.252057,-0.081624,-0.212150,0
0,0.3000,-1.526745,-1.274619,2.211990,0.246870,0.510063,0
0,0.0800,-1.025712,1.633291,0.757846,0.420758,0.510063,0
0,0.0800,1.837331,0.361081,-0.633074,0.327708,0.510063,0
0,0.0800,-0.238375,1.996780,-0.380180,0.453628,0.510063,0
0,0.0800,-0.739408,-0.911130,1.263635,1.191981,1.232275,0
1,0.0800,0.405810,-0.365897,0.378504,0.102094,-0.212150,0
0,0.0800,-0.810984,-1.092874,-0.569850,0.102094,-0.212150,0
0,0.3300,0.477386,-1.274619,-0.127285,-0.209404,-0.212150,0
0,0.5800,-0.095223,0.179336,-0.190509,0.897272,1.232275,0
0,0.4200,-0.667832,-0.547641,0.504951,-0.502798,-0.212150,0
0,0.2700,-1.741473,0.179336,2.211990,0.639565,0.510063,0
0,0.6900,-0.882560,0.906314,0.757846,1.319981,1.232275,0
0,0.4900,0.405810,-0.365897,-0.633074,-0.798056,-0.934363,0
0,0.4900,-0.309951,0.906314,-0.633074,0.958635,1.232275,0
0,0.4900,0.692114,-0.911130,-0.633074,0.386370,0.510063,0
0,0.4900,-0.739408,-0.184152,-0.190509,-0.576322,-0.212150,0
0,0.4900,0.191081,-0.547641,-0.633074,0.973628,1.232275,0
0,0.4900,0.477386,1.088058,-0.633074,-0.661656,-0.212150,0
0,0.4900,-1.097288,0.179336,-0.569850,-1.210544,-1.656575,0
0,0.4900,-1.025712,1.088058,-0.000838,-0.506243,-0.212150,0
0,0.4900,-0.095223,0.361081,-0.633074,-0.675724,-0.212150,0
0,0.4900,0.906842,1.088058,2.211990,1.392776,1.232275,0
0,0.4900,0.047929,2.360269,-0.633074,0.084166,-0.212150,0
0,0.4900,-0.453103,0.724569,0.504951,-0.700029,-0.212150,0
0,0.4900,-0.810984,-0.365897,-0.380180,0.311602,0.510063,1
0,0.4900,0.763690,-0.547641,-0.633074,1.127535,1.232275,0
0,1.0300,-0.596256,-1.274619,-0.633074,-1.104929,-0.934363,0
0,0.4800,0.548962,3.268991,-0.633074,-0.804070,-0.934363,0
0,0.5500,-1.312016,-0.365897,1.895872,0.627386,0.510063,0
0,0.3100,-0.309951,-0.911130,-0.380180,1.234973,1.232275,0
0,0.7600,0.620538,-0.547641,-0.633074,2.243436,1.954488,0
0,0.9800,-0.667832,-0.002408,-0.633074,1.219946,1.232275,0
1,0.3600,-1.240440,-0.365897,-0.000838,1.544343,1.232275,0
0,0.3300,1.479451,1.633291,0.125610,-0.854794,-0.934363,0
0,0.0800,-0.882560,1.633291,-0.000838,-1.432863,-1.656575,0
0,0.0800,-1.455169,0.906314,3.286792,-0.209404,-0.212150,0
0,0.0800,0.548962,0.542825,-0.633074,0.922625,1.232275,0
0,0.0800,0.334233,-0.365897,-0.633074,0.188366,0.510063,0
0,0.0800,-0.667832,1.088058,-0.633074,0.791765,0.510063,0
0,0.0800,-0.739408,1.269803,0.568175,0.141377,0.510063,0
0,0.0800,0.692114,-1.092874,-0.633074,1.539038,1.232275,0
0,0.0800,0.119505,0.542825,-0.633074,-0.331137,-0.212150,0
0,0.0800,-0.739408,-0.911130,-0.569850,0.103195,-0.212150,0
0,0.0800,-0.309951,0.724569,-0.633074,0.686407,0.510063,0
0,0.0800,-0.453103,0.906314,-0.633074,1.124961,1.232275,0
0,0.0800,-0.524680,1.088058,-0.569850,1.191981,1.232275,0
0,0.0800,-0.882560,0.542825,1.010741,0.517890,0.510063,0
0,0.0800,0.548962,-0.729386,-0.633074,-1.137859,-1.656575,0
0,0.0800,-1.240440,-0.547641,0.252057,0.386370,0.510063,0
0,0.0800,-1.168864,-0.547641,-0.190509,-0.297412,-0.212150,0
0,0.0800,-0.739408,-0.184152,4.108699,0.386370,0.510063,0
0,0.0800,-0.596256,-1.092874,0.504951,-0.757762,-0.934363,0
0,0.0800,0.835266,1.088058,1.642977,1.427763,1.232275,0
0,0.0800,-0.596256,-0.547641,-0.190509,-0.736037,-0.934363,0
0,0.0800,-1.240440,1.451547,0.252057,-1.310178,-1.656575,0
0,0.0800,-0.023647,1.269803,-0.633074,1.127535,1.232275,0
0,0.0800,-0.810984,2.178524,1.200411,1.544343,1.232275,0
0,0.0800,0.262657,0.724569,-0.633074,1.138335,1.232275,0
0,0.0800,0.620538,2.178524,-0.633074,-0.768967,-0.934363,0
0,0.0800,0.548962,0.906314,-0.633074,-1.265177,-1.656575,0
0,0.0800,-0.381527,-0.184152,0.504951,0.947501,1.232275,0
0,0.0800,1.407875,-1.274619,-0.633074,1.053274,1.232275,0
0,0.0800,-0.381527,0.542825,0.568175,0.035262,-0.212150,0
0,0.0800,-1.168864,0.179336,-0.380180,1.031049,1.232275,0
0,0.0800,-0.810984,-0.729386,0.757846,1.234973,1.232275,0
0,0.0800,-0.166799,-0.547641,-0.633074,1.259820,1.232275,0
0,0.0800,-1.168864,-0.547641,0.504951,1.127535,1.232275,0
0,0.0800,0.047929,-0.729386,-0.633074,0.453628,0.510063,0
0,0.0800,-1.097288,1.269803,1.579753,1.517503,1.232275,0
0,0.0800,-0.524680,-1.274619,-0.633074,-0.957174,-0.934363,0
0,0.6300,0.405810,0.361081,-0.506627,1.024469,1.232275,0
0,0.5100,1.121570,0.179336,-0.633074,1.207806,1.232275,0
0,0.2300,0.692114,1.633291,-0.633074,0.639565,0.510063,0
0,0.4100,0.692114,0.179336,-0.633074,0.190237,0.510063,0
0,0.4100,0.405810,0.179336,-0.633074,-1.279759,-1.656575,0
0,0.4100,0.047929,0.724569,-0.569850,1.222234,1.232275,0
0,0.4100,-0.596256,-1.092874,-0.633074,-0.336134,-0.212150,0
0,0.4100,-1.168864,1.633291,-0.000838,-0.217378,-0.212150,0
0,0.4100,0.119505,-0.184152,-0.633074,0.426778,0.510063,0
0,0.4100,0.262657,0.724569,-0.569850,-1.044616,-0.934363,0
0,0.4100,0.978418,-0.002408,1.263635,1.723067,1.954488,0
0,0.4100,0.262657,1.269803,1.895872,-1.294751,-1.656575,0
0,0.4100,-0.667832,1.451547,0.188833,0.897272,1.232275,0
0,0.4100,-0.882560,1.451547,-0.000838,1.147222,1.232275,0
0,0.2500,-0.023647,0.542825,-0.633074,0.639565,0.510063,0
0,0.4100,0.047929,1.996780,-0.633074,-0.182403,-0.212150,0
0,0.4100,-0.381527,0.179336,0.757846,0.223708,0.510063,1
0,0.4100,-0.238375,0.542825,-0.569850,-0.411521,-0.212150,0
0,0.4700,0.405810,2.360269,-0.633074,0.639565,0.510063,0
0,0.1300,0.548962,0.179336,0.252057,0.600433,0.510063,0
0,0.4900,-0.524680,3.087246,-0.569850,1.219946,1.232275,0
0,0.2800,-0.023647,-0.911130,-0.633074,-0.450516,-0.212150,0
0,0.4300,-0.810984,-0.729386,-0.633074,1.113884,1.232275,0
0,0.4900,-1.383592,-0.729386,0.757846,0.396605,0.510063,0
0,0.3600,-1.240440,0.906314,1.010741,0.490459,0.510063,0
0,0.4600,0.835266,-0.184152,-0.633074,-1.961470,-1.656575,0
0,0.4400,0.047929,-1.274619,-0.633074,-0.513200,-0.212150,0
0,0.2800,-0.667832,1.088058,-0.000838,0.340533,0.510063,0
0,0.4100,0.119505,1.633291,0.188833,2.243436,1.954488,0
0,0.5500,0.906842,-0.547641,-0.633074,1.057134,1.232275,0
0,0.3500,-0.238375,-0.365897,-0.633074,1.518274,1.232275,0
0,0.3500,-0.023647,0.906314,-0.633074,-1.044616,-0.934363,0
0,1.0000,0.405810,0.906314,-0.633074,1.289391,1.232275,0
0,0.2200,-1.168864,-0.002408,1.895872,0.288046,0.510063,0
0,0.4300,1.622603,1.815036,1.579753,-0.990447,-0.934363,0
0,0.4300,-0.810984,0.906314,-0.633074,-0.019978,-0.212150,0
0,0.1800,-0.309951,-0.184152,-0.633074,0.639565,0.510063,0
0,0.0800,-0.023647,0.542825,2.211990,0.266644,0.510063,1
0,0.0800,-0.023647,-1.092874,0.125610,-0.006296,-0.212150,0
0,0.0800,-0.453103,1.815036,-0.633074,-1.745682,-1.656575,0
0,0.0800,-0.596256,1.269803,-0.633074,-0.343719,-0.212150,0
0,0.0800,-0.667832,-0.184152,-0.633074,1.676607,1.232275,0
0,0.0800,1.193146,0.361081,-0.380180,1.242394,1.232275,0
0,0.0800,0.191081,1.088058,-0.633074,-1.821840,-1.656575,0
0,0.0800,0.262657,-0.729386,-0.633074,-0.417337,-0.212150,0
0,0.0800,0.191081,0.361081,-0.633074,1.504547,1.232275,0
0,0.0800,-0.882560,0.542825,0.504951,1.517503,1.232275,0
0,0.0800,-0.810984,0.542825,-0.190509,0.067967,-0.212150,0
0,0.0800,-0.381527,1.633291,0.252057,0.771482,0.510063,0
0,0.0800,-0.095223,-0.365897,-0.633074,0.106484,-0.212150,0
0,0.0800,0.692114,0.179336,-0.633074,-0.835201,-0.934363,0
0,0.0800,-0.524680,1.269803,-0.000838,0.639565,0.510063,0
0,0.0800,-0.882560,1.451547,0.252057,-1.084056,-0.934363,0
0,0.0800,-1.025712,2.723758,-0.569850,1.339404,1.232275,0
0,0.0800,-1.240440,-0.729386,-0.000838,0.435683,0.510063,0
0,0.0800,-0.023647,0.542825,-0.633074,1.723067,1.954488,0
0,0.0800,-1.025712,0.724569,1.579753,1.625512,1.232275,0
0,0.0800,0.620538,0.361081,-0.633074,0.634321,0.510063,0
0,0.0800,0.692114,-1.092874,1.895872,1.127535,1.232275,0
0,0.0800,-1.383592,-1.092874,1.263635,1.344017,1.232275,0
0,0.0800,-0.095223,1.088058,0.504951,-1.115681,-1.656575,0
0,0.0800,-1.168864,-0.729386,0.757846,-0.499376,-0.212150,0
0,0.0800,-0.524680,1.088058,-0.633074,1.234973,1.232275,1
0,0.0800,-0.166799,-1.274619,-0.633074,0.454196,0.510063,0
0,0.0800,-0.739408,0.179336,-0.190509,-0.925859,-0.934363,0
0,0.0800,-0.810984,-1.092874,-0.633074,1.344017,1.232275,0
0,0.0800,-0.023647,1.269803,-0.633074,1.017806,1.232275,0
0,0.0800,-0.667832,-1.092874,-0.380180,1.234973,1.232275,0
